Gene Symbol,Gene ID,Cytoband
FAM117A,0,17q21.33
KAT7,0,17q21.33
TAC4,0,17q21.33
DLX4,0,17q21.33
DLX3,0,17q21.33
ITGA3,0,17q21.33
PDK2,0,17q21.33
SAMD14,0,17q21.33
PPP1R9B,0,17q21.33
SGCA,0,17q21.33
COL1A1,0,17q21.33
TMEM92,0,17q21.33
XYLT2,0,17q21.33
MRPL27,0,17q21.33
LRRC59,0,17q21.33
EME1,0,17q21.33
ACSF2,0,17q21.33
CHAD,0,17q21.33
RSAD1,0,17q21.33
MYCBPAP,0,17q21.33
EPN3,0,17q21.33
SPATA20,0,17q21.33
CACNA1G,0,17q21.33
ABCC3,0,17q21.33
ANKRD40,0,17q21.33
LUC7L3,0,17q21.33
WFIKKN2,0,17q21.33
TOB1,0,17q21.33
SPAG9,0,17q21.33
NME1-NME2,0,17q21.33
NME1,0,17q21.33
NME2,0,17q21.33
,0,17q21.33
MBTD1,0,17q21.33
UTP18,0,17q21.33
CA10,0,17q21.33
KIF2B,0,17q22
TOM1L1,0,17q22
COX11,0,17q22
STXBP4,0,17q22
HLF,0,17q22
MMD,0,17q22
TMEM100,0,17q22
PCTP,0,17q22
ANKFN1,0,17q22
NOG,0,17q22
C17orf67,0,17q22
DGKE,0,17q22
TRIM25,0,17q22
COIL,0,17q22
SCPEP1,0,17q22
AKAP1,0,17q22
MSI2,0,17q22
CCDC182,0,17q22
MRPS23,0,17q22
CUEDC1,0,17q22
VEZF1,0,17q22
AC015813.2,0,17q22
SRSF1,0,17q22
DYNLL2,0,17q22
OR4D1,0,17q22
OR4D2,0,17q22
EPX,0,17q22
MKS1,0,17q22
LPO,0,17q22
MPO,0,17q22
TSPOAP1,0,17q22
SUPT4H1,0,17q22
RNF43,0,17q22
HSF5,0,17q22
MTMR4,0,17q22
SEPTIN4,0,17q22
,0,17q22
TEX14,0,17q22
RAD51C,0,17q22
PPM1E,0,17q22
TRIM37,0,17q22
SKA2,0,17q22
PRR11,0,17q22
AC099850.2,0,17q22
SMG8,0,17q22
GDPD1,0,17q22
YPEL2,0,17q22
DHX40,0,17q23.1
CLTC,0,17q23.1
PTRH2,0,17q23.1
VMP1,0,17q23.1
TUBD1,0,17q23.1
RPS6KB1,0,17q23.1
AC005702.1,0,17q23.1
RNFT1,0,17q23.1
HEATR6,0,17q23.1
AC025048.6,0,17q23.1
CA4,0,17q23.1
USP32,0,17q23.1
C17orf64,0,17q23.2
APPBP2,0,17q23.2
PPM1D,0,17q23.2
,0,17q23.2
BCAS3,0,17q23.2
TBX2,0,17q23.2
TBX4,0,17q23.2
NACA2,0,17q23.2
BRIP1,0,17q23.2
INTS2,0,17q23.2
MED13,0,17q23.2
,0,17q23.2
EFCAB3,0,17q23.2
METTL2A,0,17q23.2
TLK2,0,17q23.2
MRC2,0,17q23.2
MARCHF10,0,17q23.2
TANC2,0,17q23.2
CYB561,0,17q23.3
ACE,0,17q23.3
AC113554.1,0,17q23.3
KCNH6,0,17q23.3
DCAF7,0,17q23.3
TACO1,0,17q23.3
MAP3K3,0,17q23.3
AC046185.1,0,17q23.3
LIMD2,0,17q23.3
STRADA,0,17q23.3
CCDC47,0,17q23.3
DDX42,0,17q23.3
FTSJ3,0,17q23.3
PSMC5,0,17q23.3
SMARCD2,0,17q23.3
GH2,0,17q23.3
CSH1,0,17q23.3
CSHL1,0,17q23.3
CSH2,0,17q23.3
GH1,0,17q23.3
CD79B,0,17q23.3
SCN4A,0,17q23.3
PRR29,0,17q23.3
ICAM2,0,17q23.3
ERN1,0,17q23.3
TEX2,0,17q23.3
PECAM1,0,17q23.3
MILR1,0,17q23.3
POLG2,0,17q23.3
DDX5,0,17q23.3
CEP95,0,17q23.3
SMURF2,0,17q23.3
LRRC37A3,0,17q24.1
GNA13,0,17q24.1
RGS9,0,17q24.1
AXIN2,0,17q24.1
AC004805.1,0,17q24.1
CEP112,0,17q24.1
APOH,0,17q24.2
PRKCA,0,17q24.2
CACNG5,0,17q24.2
CACNG4,0,17q24.2
CACNG1,0,17q24.2
HELZ,0,17q24.2
PSMD12,0,17q24.2
PITPNC1,0,17q24.2
NOL11,0,17q24.2
BPTF,0,17q24.2
C17orf58,0,17q24.2
KPNA2,0,17q24.2
AMZ2,0,17q24.2
ARSG,0,17q24.2
SLC16A6,0,17q24.2
WIPI1,0,17q24.2
PRKAR1A,0,17q24.2
FAM20A,0,17q24.2
ABCA8,0,17q24.2
ABCA9,0,17q24.2
ABCA6,0,17q24.2
ABCA10,0,17q24.3
ABCA5,0,17q24.3
MAP2K6,0,17q24.3
KCNJ16,0,17q24.3
KCNJ2,0,17q24.3
SOX9,0,17q24.3
SLC39A11,0,17q24.3
SSTR2,0,17q25.1
COG1,0,17q25.1
FAM104A,0,17q25.1
C17orf80,0,17q25.1
CPSF4L,0,17q25.1
CDC42EP4,0,17q25.1
SDK2,0,17q25.1
TTYH2,0,17q25.1
CD300C,0,17q25.1
CD300A,0,17q25.1
GPRC5C,0,17q25.1
DNAI2,0,17q25.1
RAB37,0,17q25.1
RPL38,0,17q25.1
CD300LB,0,17q25.1
CD300LF,0,17q25.1
CD300E,0,17q25.1
KIF19,0,17q25.1
CD300LD,0,17q25.1
BTBD17,0,17q25.1
GPR142,0,17q25.1
SLC9A3R1,0,17q25.1
NAT9,0,17q25.1
TMEM104,0,17q25.1
GRIN2C,0,17q25.1
FDXR,0,17q25.1
FADS6,0,17q25.1
USH1G,0,17q25.1
OTOP2,0,17q25.1
OTOP3,0,17q25.1
,0,17q25.1
HID1,0,17q25.1
CDR2L,0,17q25.1
MRPL58,0,17q25.1
KCTD2,0,17q25.1
ATP5PD,0,17q25.1
,0,17q25.1
SLC16A5,0,17q25.1
ARMC7,0,17q25.1
NT5C,0,17q25.1
JPT1,0,17q25.1
SUMO2,0,17q25.1
NUP85,0,17q25.1
GGA3,0,17q25.1
MRPS7,0,17q25.1
MIF4GD,0,17q25.1
SLC25A19,0,17q25.1
GRB2,0,17q25.1
TMEM94,0,17q25.1
CASKIN2,0,17q25.1
TSEN54,0,17q25.1
LLGL2,0,17q25.1
RECQL5,0,17q25.1
SMIM5,0,17q25.1
SMIM6,0,17q25.1
SAP30BP,0,17q25.1
ITGB4,0,17q25.1
GALK1,0,17q25.1
H3-3B,0,17q25.1
UNK,0,17q25.1
UNC13D,0,17q25.1
WBP2,0,17q25.1
TRIM47,0,17q25.1
TRIM65,0,17q25.1
MRPL38,0,17q25.1
AC087289.4,0,17q25.1
FBF1,0,17q25.1
,0,17q25.1
ACOX1,0,17q25.1
TEN1,0,17q25.1
TEN1-CDK3,0,17q25.1
CDK3,0,17q25.1
EVPL,0,17q25.1
SRP68,0,17q25.1
EXOC7,0,17q25.1
GALR2,0,17q25.1
ZACN,0,17q25.1
FOXJ1,0,17q25.1
RNF157,0,17q25.1
QRICH2,0,17q25.1
UBALD2,0,17q25.1
PRPSAP1,0,17q25.1
SPHK1,0,17q25.1
UBE2O,0,17q25.1
AANAT,0,17q25.1
RHBDF2,0,17q25.1
CYGB,0,17q25.1
PRCD,0,17q25.1
ST6GALNAC2,0,17q25.1
ST6GALNAC1,0,17q25.1
MXRA7,0,17q25.1
JMJD6,0,17q25.1
METTL23,0,17q25.1
MFSD11,0,17q25.1
SRSF2,0,17q25.1
AC005837.2,0,17q25.1
MGAT5B,0,17q25.2
SEC14L1,0,17q25.2
SEPTIN9,0,17q25.3
,0,17q25.3
TNRC6C,0,17q25.3
TMC6,0,17q25.3
TMC8,0,17q25.3
C17orf99,0,17q25.3
SYNGR2,0,17q25.3
TK1,0,17q25.3
AFMID,0,17q25.3
BIRC5,0,17q25.3
TMEM235,0,17q25.3
SOCS3,0,17q25.3
PGS1,0,17q25.3
DNAH17,0,17q25.3
CYTH1,0,17q25.3
USP36,0,17q25.3
TIMP2,0,17q25.3
CEP295NL,0,17q25.3
LGALS3BP,0,17q25.3
CANT1,0,17q25.3
C1QTNF1,0,17q25.3
ENGASE,0,17q25.3
RBFOX3,0,17q25.3
ENPP7,0,17q25.3
CBX2,0,17q25.3
CBX8,0,17q25.3
CBX4,0,17q25.3
TBC1D16,0,17q25.3
CCDC40,0,17q25.3
GAA,0,17q25.3
EIF4A3,0,17q25.3
CARD14,0,17q25.3
SGSH,0,17q25.3
SLC26A11,0,17q25.3
RNF213,0,17q25.3
ENDOV,0,17q25.3
NPTX1,0,17q25.3
RPTOR,0,17q25.3
CHMP6,0,17q25.3
BAIAP2,0,17q25.3
AATK,0,17q25.3
CEP131,0,17q25.3
TEPSIN,0,17q25.3
SLC38A10,0,17q25.3
NDUFAF8,0,17q25.3
TMEM105,0,17q25.3
BAHCC1,0,17q25.3
ACTG1,0,17q25.3
FSCN2,0,17q25.3
FAAP100,0,17q25.3
NPLOC4,0,17q25.3
TSPAN10,0,17q25.3
PDE6G,0,17q25.3
OXLD1,0,17q25.3
CCDC137,0,17q25.3
ARL16,0,17q25.3
HGS,0,17q25.3
AC139530.3,0,17q25.3
MRPL12,0,17q25.3
SLC25A10,0,17q25.3
GCGR,0,17q25.3
MCRIP1,0,17q25.3
PPP1R27,0,17q25.3
P4HB,0,17q25.3
ARHGDIA,0,17q25.3
ANAPC11,0,17q25.3
ALYREF,0,17q25.3
NPB,0,17q25.3
PCYT2,0,17q25.3
SIRT7,0,17q25.3
PYCR1,0,17q25.3
MYADML2,0,17q25.3
MAFG,0,17q25.3
NOTUM,0,17q25.3
ASPSCR1,0,17q25.3
CENPX,0,17q25.3
LRRC45,0,17q25.3
DCXR,0,17q25.3
RAC3,0,17q25.3
RFNG,0,17q25.3
GPS1,0,17q25.3
DUS1L,0,17q25.3
FASN,0,17q25.3
CCDC57,0,17q25.3
SLC16A3,0,17q25.3
CSNK1D,0,17q25.3
CD7,0,17q25.3
SECTM1,0,17q25.3
TEX19,0,17q25.3
UTS2R,0,17q25.3
OGFOD3,0,17q25.3
HEXD,0,17q25.3
CYBC1,0,17q25.3
NARF,0,17q25.3
FOXK2,0,17q25.3
WDR45B,0,17q25.3
RAB40B,0,17q25.3
FN3KRP,0,17q25.3
,0,17q25.3
FN3K,0,17q25.3
TBCD,0,17q25.3
ZNF750,0,17q25.3
B3GNTL1,0,17q25.3
METRNL,0,17q25.3
THOC1,0,18p11.32
USP14,0,18p11.32
COLEC12,0,18p11.32
TUBB8B,0,18p11.32
CLUL1,0,18p11.32
ENOSF1,0,18p11.32
YES1,0,18p11.32
TYMS,0,18p11.32
CETN1,0,18p11.32
ADCYAP1,0,18p11.32
METTL4,0,18p11.32
NDC80,0,18p11.32
SMCHD1,0,18p11.32
EMILIN2,0,18p11.32
LPIN2,0,18p11.31
MYOM1,0,18p11.31
MYL12A,0,18p11.31
MYL12B,0,18p11.31
TGIF1,0,18p11.31
DLGAP1,0,18p11.31
AKAIN1,0,18p11.31
ZBTB14,0,18p11.31
EPB41L3,0,18p11.31
TMEM200C,0,18p11.31
L3MBTL4,0,18p11.31
ARHGAP28,0,18p11.31
LAMA1,0,18p11.31
LRRC30,0,18p11.23
PTPRM,0,18p11.23
RAB12,0,18p11.22
MTCL1,0,18p11.22
NDUFV2,0,18p11.22
ANKRD12,0,18p11.22
TWSG1,0,18p11.22
RALBP1,0,18p11.22
PPP4R1,0,18p11.22
RAB31,0,18p11.22
TXNDC2,0,18p11.22
VAPA,0,18p11.22
APCDD1,0,18p11.22
NAPG,0,18p11.22
PIEZO2,0,18p11.22
GNAL,0,18p11.21
CHMP1B,0,18p11.21
MPPE1,0,18p11.21
IMPA2,0,18p11.21
ANKRD62,0,18p11.21
CIDEA,0,18p11.21
TUBB6,0,18p11.21
AFG3L2,0,18p11.21
PRELID3A,0,18p11.21
SPIRE1,0,18p11.21
PSMG2,0,18p11.21
CEP76,0,18p11.21
PTPN2,0,18p11.21
SEH1L,0,18p11.21
CEP192,0,18p11.21
LDLRAD4,0,18p11.21
FAM210A,0,18p11.21
RNMT,0,18p11.21
MC5R,0,18p11.21
MC2R,0,18p11.21
ZNF519,0,18p11.21
POTEC,0,18p11.21
ROCK1,0,18q11.1
ANKRD30B,0,18p11.21
AP005242.3,0,18p11.21
GREB1L,0,18q11.1
ESCO1,0,18q11.2
SNRPD1,0,18q11.2
ABHD3,0,18q11.2
MIB1,0,18q11.2
GATA6,0,18q11.2
CTAGE1,0,18q11.2
RBBP8,0,18q11.2
CABLES1,0,18q11.2
TMEM241,0,18q11.2
RIOK3,0,18q11.2
RMC1,0,18q11.2
NPC1,0,18q11.2
ANKRD29,0,18q11.2
LAMA3,0,18q11.2
TTC39C,0,18q11.2
CABYR,0,18q11.2
OSBPL1A,0,18q11.2
IMPACT,0,18q11.2
HRH4,0,18q11.2
ZNF521,0,18q11.2
SS18,0,18q11.2
PSMA8,0,18q11.2
TAF4B,0,18q11.2
KCTD1,0,18q11.2
AQP4,0,18q11.2
CHST9,0,18q11.2
CDH2,0,18q12.1
DSC3,0,18q12.1
DSC2,0,18q12.1
DSC1,0,18q12.1
DSG1,0,18q12.1
DSG4,0,18q12.1
DSG3,0,18q12.1
DSG2,0,18q12.1
TTR,0,18q12.1
B4GALT6,0,18q12.1
SLC25A52,0,18q12.1
TRAPPC8,0,18q12.1
RNF125,0,18q12.1
RNF138,0,18q12.1
GAREM1,0,18q12.1
MEP1B,0,18q12.1
KLHL14,0,18q12.1
CCDC178,0,18q12.1
ASXL3,0,18q12.1
NOL4,0,18q12.1
DTNA,0,18q12.1
MAPRE2,0,18q12.1
ZNF397,0,18q12.2
ZSCAN30,0,18q12.2
ZNF24,0,18q12.2
ZNF396,0,18q12.2
AC007998.2,0,18q12.2
INO80C,0,18q12.2
GALNT1,0,18q12.2
C18orf21,0,18q12.2
RPRD1A,0,18q12.2
SLC39A6,0,18q12.2
ELP2,0,18q12.2
MOCOS,0,18q12.2
FHOD3,0,18q12.2
TPGS2,0,18q12.2
KIAA1328,0,18q12.2
CELF4,0,18q12.2
PIK3C3,0,18q12.3
RIT2,0,18q12.3
SYT4,0,18q12.3
SETBP1,0,18q12.3
SLC14A2,0,18q12.3
SLC14A1,0,18q12.3
SIGLEC15,0,18q12.3
EPG5,0,18q12.3
PSTPIP2,0,18q21.1
ATP5F1A,0,18q21.1
HAUS1,0,18q21.1
C18orf25,0,18q21.1
RNF165,0,18q21.1
LOXHD1,0,18q21.1
ST8SIA5,0,18q21.1
PIAS2,0,18q21.1
KATNAL2,0,18q21.1
ELOA3,0,18q21.1
ELOA2,0,18q21.1
ELOA3D,0,18q21.1
ELOA3C,0,18q21.1
ELOA3B,0,18q21.1
HDHD2,0,18q21.1
AC012254.2,0,18q21.1
IER3IP1,0,18q21.1
SKOR2,0,18q21.1
SMAD2,0,18q21.1
ZBTB7C,0,18q21.1
CTIF,0,18q21.1
SMAD7,0,18q21.1
DYM,0,18q21.1
C18orf32,0,18q21.1
RPL17-C18orf32,0,18q21.1
RPL17,0,18q21.1
LIPG,0,18q21.1
ACAA2,0,18q21.1
AC090227.1,0,18q21.1
MYO5B,0,18q21.1
CFAP53,0,18q21.1
MBD1,0,18q21.1
CXXC1,0,18q21.1
SKA1,0,18q21.1
MAPK4,0,18q21.1
MRO,0,18q21.2
ME2,0,18q21.2
ELAC1,0,18q21.2
AC091551.1,0,18q21.2
SMAD4,0,18q21.2
MEX3C,0,18q21.2
DCC,0,18q21.2
AC011155.1,0,18q21.2
MBD2,0,18q21.2
POLI,0,18q21.2
STARD6,0,18q21.2
C18orf54,0,18q21.2
DYNAP,0,18q21.2
RAB27B,0,18q21.2
CCDC68,0,18q21.2
TCF4,0,18q21.2
TXNL1,0,18q21.31
WDR7,0,18q21.31
BOD1L2,0,18q21.31
ST8SIA3,0,18q21.31
ONECUT2,0,18q21.31
FECH,0,18q21.31
NARS1,0,18q21.31
ATP8B1,0,18q21.31
NEDD4L,0,18q21.31
ALPK2,0,18q21.31
MALT1,0,18q21.32
ZNF532,0,18q21.32
SEC11C,0,18q21.32
GRP,0,18q21.32
RAX,0,18q21.32
CPLX4,0,18q21.32
LMAN1,0,18q21.32
CCBE1,0,18q21.32
PMAIP1,0,18q21.32
MC4R,0,18q21.32
CDH20,0,18q21.33
RNF152,0,18q21.33
PIGN,0,18q21.33
RELCH,0,18q21.33
TNFRSF11A,0,18q21.33
ZCCHC2,0,18q21.33
PHLPP1,0,18q21.33
BCL2,0,18q21.33
KDSR,0,18q21.33
VPS4B,0,18q21.33
SERPINB5,0,18q21.33
SERPINB12,0,18q21.33
SERPINB13,0,18q21.33
SERPINB3,0,18q21.33
SERPINB4,0,18q21.33
SERPINB11,0,18q21.33
SERPINB7,0,18q21.33
SERPINB2,0,18q21.33
SERPINB10,0,18q21.33
HMSD,0,18q22.1
SERPINB8,0,18q22.1
CDH7,0,18q22.1
CDH19,0,18q22.1
DSEL,0,18q22.1
TMX3,0,18q22.1
CCDC102B,0,18q22.1
DOK6,0,18q22.2
CD226,0,18q22.2
RTTN,0,18q22.2
SOCS6,0,18q22.2
CBLN2,0,18q22.3
NETO1,0,18q22.3
FBXO15,0,18q22.3
TIMM21,0,18q22.3
CYB5A,0,18q22.3
C18orf63,0,18q22.3
DIPK1C,0,18q22.3
CNDP2,0,18q22.3
CNDP1,0,18q22.3
ZNF407,0,18q22.3
ZADH2,0,18q22.3
TSHZ1,0,18q22.3
SMIM21,0,18q23
ZNF516,0,18q23
C18orf65,0,18q23
ZNF236,0,18q23
MBP,0,18q23
GALR1,0,18q23
SALL3,0,18q23
ATP9B,0,18q23
CTDP1,0,18q23
ADNP2,0,18q23
RBFA,0,18q23
SLC66A2,0,18q23
NFATC1,0,18q23
TXNL4A,0,18q23
PARD6G,0,18q23
KCNG2,0,18q23
HSBP1L1,0,18q23
AC090360.1,0,18q23
PLPP2,0,19p13.3
OR4F17,0,19p13.3
SEPT14P19,0,19p13.3
MIER2,0,19p13.3
THEG,0,19p13.3
C2CD4C,0,19p13.3
SHC2,0,19p13.3
ODF3L2,0,19p13.3
MADCAM1,0,19p13.3
TPGS1,0,19p13.3
CDC34,0,19p13.3
GZMM,0,19p13.3
BSG,0,19p13.3
HCN2,0,19p13.3
POLRMT,0,19p13.3
FGF22,0,19p13.3
RNF126,0,19p13.3
FSTL3,0,19p13.3
PRSS57,0,19p13.3
PALM,0,19p13.3
MISP,0,19p13.3
PTBP1,0,19p13.3
PLPPR3,0,19p13.3
AZU1,0,19p13.3
PRTN3,0,19p13.3
ELANE,0,19p13.3
CFD,0,19p13.3
KISS1R,0,19p13.3
ARID3A,0,19p13.3
MED16,0,19p13.3
R3HDM4,0,19p13.3
WDR18,0,19p13.3
GRIN3B,0,19p13.3
TMEM259,0,19p13.3
CNN2,0,19p13.3
ABCA7,0,19p13.3
ARHGAP45,0,19p13.3
POLR2E,0,19p13.3
GPX4,0,19p13.3
SBNO2,0,19p13.3
STK11,0,19p13.3
CIRBP,0,19p13.3
ATP5F1D,0,19p13.3
CBARP,0,19p13.3
MIDN,0,19p13.3
FAM174C,0,19p13.3
EFNA2,0,19p13.3
PWWP3A,0,19p13.3
NDUFS7,0,19p13.3
GAMT,0,19p13.3
DAZAP1,0,19p13.3
RPS15,0,19p13.3
APC2,0,19p13.3
C19orf25,0,19p13.3
REEP6,0,19p13.3
PCSK4,0,19p13.3
ADAMTSL5,0,19p13.3
PLK5,0,19p13.3
MEX3D,0,19p13.3
MBD3,0,19p13.3
AC005943.1,0,19p13.3
UQCR11,0,19p13.3
TCF3,0,19p13.3
REXO1,0,19p13.3
ATP8B3,0,19p13.3
ONECUT3,0,19p13.3
KLF16,0,19p13.3
ABHD17A,0,19p13.3
ADAT3,0,19p13.3
SCAMP4,0,19p13.3
CSNK1G2,0,19p13.3
BTBD2,0,19p13.3
MKNK2,0,19p13.3
MOB3A,0,19p13.3
AP3D1,0,19p13.3
IZUMO4,0,19p13.3
DOT1L,0,19p13.3
PLEKHJ1,0,19p13.3
SF3A2,0,19p13.3
AMH,0,19p13.3
JSRP1,0,19p13.3
OAZ1,0,19p13.3
PEAK3,0,19p13.3
AC005258.1,0,19p13.3
LINGO3,0,19p13.3
LSM7,0,19p13.3
SPPL2B,0,19p13.3
TMPRSS9,0,19p13.3
TIMM13,0,19p13.3
LMNB2,0,19p13.3
GADD45B,0,19p13.3
GNG7,0,19p13.3
DIRAS1,0,19p13.3
AC006538.2,0,19p13.3
SLC39A3,0,19p13.3
SGTA,0,19p13.3
THOP1,0,19p13.3
ZNF554,0,19p13.3
ZNF555,0,19p13.3
ZNF556,0,19p13.3
ZNF57,0,19p13.3
ZNF77,0,19p13.3
TLE6,0,19p13.3
TLE2,0,19p13.3
TLE5,0,19p13.3
GNA11,0,19p13.3
GNA15,0,19p13.3
S1PR4,0,19p13.3
NCLN,0,19p13.3
CELF5,0,19p13.3
NFIC,0,19p13.3
SMIM24,0,19p13.3
DOHH,0,19p13.3
FZR1,0,19p13.3
MFSD12,0,19p13.3
C19orf71,0,19p13.3
HMG20B,0,19p13.3
GIPC3,0,19p13.3
TBXA2R,0,19p13.3
CACTIN,0,19p13.3
PIP5K1C,0,19p13.3
TJP3,0,19p13.3
APBA3,0,19p13.3
MRPL54,0,19p13.3
RAX2,0,19p13.3
MATK,0,19p13.3
ZFR2,0,19p13.3
ATCAY,0,19p13.3
NMRK2,0,19p13.3
DAPK3,0,19p13.3
EEF2,0,19p13.3
PIAS4,0,19p13.3
ZBTB7A,0,19p13.3
MAP2K2,0,19p13.3
CREB3L3,0,19p13.3
SIRT6,0,19p13.3
ANKRD24,0,19p13.3
EBI3,0,19p13.3
YJU2,0,19p13.3
SHD,0,19p13.3
TMIGD2,0,19p13.3
FSD1,0,19p13.3
STAP2,0,19p13.3
MPND,0,19p13.3
SH3GL1,0,19p13.3
CHAF1A,0,19p13.3
MYDGF,0,19p13.3
UBXN6,0,19p13.3
HDGFL2,0,19p13.3
PLIN4,0,19p13.3
SEMA6B,0,19p13.3
LRG1,0,19p13.3
TNFAIP8L1,0,19p13.3
PLIN5,0,19p13.3
AC011498.4,0,19p13.3
DPP9,0,19p13.3
FEM1A,0,19p13.3
TICAM1,0,19p13.3
PLIN3,0,19p13.3
ARRDC5,0,19p13.3
UHRF1,0,19p13.3
KDM4B,0,19p13.3
PTPRS,0,19p13.3
ZNRF4,0,19p13.3
SAFB2,0,19p13.3
SAFB,0,19p13.3
RPL36,0,19p13.3
HSD11B1L,0,19p13.3
MICOS13,0,19p13.3
LONP1,0,19p13.3
CATSPERD,0,19p13.3
DUS3L,0,19p13.3
PRR22,0,19p13.3
AC011499.1,0,19p13.3
NRTN,0,19p13.3
FUT6,0,19p13.3
FUT5,0,19p13.3
FUT3,0,19p13.3
AC024592.3,0,19p13.3
NDUFA11,0,19p13.3
CAPS,0,19p13.3
VMAC,0,19p13.3
AC104532.1,0,19p13.3
RANBP3,0,19p13.3
RFX2,0,19p13.3
ACSBG2,0,19p13.3
MLLT1,0,19p13.3
ACER1,0,19p13.3
CLPP,0,19p13.3
PSPN,0,19p13.3
GTF2F1,0,19p13.3
ALKBH7,0,19p13.3
KHSRP,0,19p13.3
SLC25A41,0,19p13.3
SLC25A23,0,19p13.3
CRB3,0,19p13.3
DENND1C,0,19p13.3
TUBB4A,0,19p13.3
TNFSF9,0,19p13.3
CD70,0,19p13.3
TNFSF14,0,19p13.3
C3,0,19p13.3
GPR108,0,19p13.3
TRIP10,0,19p13.3
SH2D3A,0,19p13.3
VAV1,0,19p13.3
ZNF557,0,19p13.2
ADGRE1,0,19p13.3
MBD3L3,0,19p13.2
MBD3L4,0,19p13.2
MBD3L2,0,19p13.2
MBD3L5,0,19p13.2
INSR,0,19p13.2
AC119396.1,0,19p13.2
ARHGEF18,0,19p13.2
ARHGEF18,0,19p13.2
PEX11G,0,19p13.2
TEX45,0,19p13.2
AC008878.1,0,19p13.2
ZNF358,0,19p13.2
PNPLA6,0,19p13.2
MCOLN1,0,19p13.2
AC008878.2,0,19p13.2
CAMSAP3,0,19p13.2
XAB2,0,19p13.2
PCP2,0,19p13.2
PET100,0,19p13.2
AC008763.2,0,19p13.2
STXBP2,0,19p13.2
RETN,0,19p13.2
MCEMP1,0,19p13.2
AC008763.3,0,19p13.2
TRAPPC5,0,19p13.2
FCER2,0,19p13.2
CLEC4G,0,19p13.2
CD209,0,19p13.2
CLEC4M,0,19p13.2
EVI5L,0,19p13.2
PRR36,0,19p13.2
LRRC8E,0,19p13.2
MAP2K7,0,19p13.2
TGFBR3L,0,19p13.2
SNAPC2,0,19p13.2
TIMM44,0,19p13.2
CTXN1,0,19p13.2
ELAVL1,0,19p13.2
CCL25,0,19p13.2
FBN3,0,19p13.2
CERS4,0,19p13.2
AC010323.1,0,19p13.2
CD320,0,19p13.2
NDUFA7,0,19p13.2
RPS28,0,19p13.2
KANK3,0,19p13.2
ANGPTL4,0,19p13.2
RAB11B,0,19p13.2
MARCHF2,0,19p13.2
HNRNPM,0,19p13.2
PRAM1,0,19p13.2
ZNF414,0,19p13.2
MYO1F,0,19p13.2
ADAMTS10,0,19p13.2
ACTL9,0,19p13.2
OR2Z1,0,19p13.2
ZNF558,0,19p13.2
MBD3L1,0,19p13.2
MUC16,0,19p13.2
OR1M1,0,19p13.2
OR7G2,0,19p13.2
OR7G1,0,19p13.2
OR7G3,0,19p13.2
ZNF317,0,19p13.2
OR7D2,0,19p13.2
OR7D4,0,19p13.2
OR7E24,0,19p13.2
ZNF699,0,19p13.2
ZNF559,0,19p13.2
ZNF559-ZNF177,0,19p13.2
ZNF177,0,19p13.2
ZNF266,0,19p13.2
ZNF560,0,19p13.2
ZNF426,0,19p13.2
ZNF121,0,19p13.2
ZNF561,0,19p13.2
,0,19p13.2
ZNF562,0,19p13.2
ZNF812P,0,19p13.2
ZNF846,0,19p13.2
FBXL12,0,19p13.2
UBL5,0,19p13.2
PIN1,0,19p13.2
OLFM2,0,19p13.2
COL5A3,0,19p13.2
RDH8,0,19p13.2
SHFL,0,19p13.2
ANGPTL6,0,19p13.2
PPAN,0,19p13.2
PPAN-P2RY11,0,19p13.2
P2RY11,0,19p13.2
EIF3G,0,19p13.2
DNMT1,0,19p13.2
S1PR2,0,19p13.2
MRPL4,0,19p13.2
ICAM1,0,19p13.2
ICAM4,0,19p13.2
ICAM5,0,19p13.2
ZGLP1,0,19p13.2
AC011511.1,0,19p13.2
FDX2,0,19p13.2
RAVER1,0,19p13.2
AC011511.4,0,19p13.2
ICAM3,0,19p13.2
TYK2,0,19p13.2
CDC37,0,19p13.2
PDE4A,0,19p13.2
KEAP1,0,19p13.2
S1PR5,0,19p13.2
ATG4D,0,19p13.2
KRI1,0,19p13.2
AP1M2,0,19p13.2
CDKN2D,0,19p13.2
SLC44A2,0,19p13.2
ILF3,0,19p13.2
QTRT1,0,19p13.2
DNM2,0,19p13.2
TMED1,0,19p13.2
C19orf38,0,19p13.2
CARM1,0,19p13.2
YIPF2,0,19p13.2
TIMM29,0,19p13.2
SMARCA4,0,19p13.2
LDLR,0,19p13.2
SPC24,0,19p13.2
KANK2,0,19p13.2
DOCK6,0,19p13.2
ANGPTL8,0,19p13.2
TSPAN16,0,19p13.2
RAB3D,0,19p13.2
TMEM205,0,19p13.2
CCDC159,0,19p13.2
PLPPR2,0,19p13.2
SWSAP1,0,19p13.2
EPOR,0,19p13.2
RGL3,0,19p13.2
CCDC151,0,19p13.2
PRKCSH,0,19p13.2
ELAVL3,0,19p13.2
AC008481.3,0,19p13.2
ZNF653,0,19p13.2
ECSIT,0,19p13.2
CNN1,0,19p13.2
ELOF1,0,19p13.2
ZNF627,0,19p13.2
ACP5,0,19p13.2
ZNF823,0,19p13.2
ZNF441,0,19p13.2
ZNF491,0,19p13.2
ZNF439,0,19p13.2
ZNF440,0,19p13.2
ZNF69,0,19p13.2
ZNF700,0,19p13.2
AC008770.2,0,19p13.2
